Date,Description,Name,Reting,rating_count,reviews_count,label
" May 31, 2016",I have been to many Wineries and the Blue Mountain Wine-Tasting experience might be the only one in history where you leave more thirsty than when you came. $40+ for 3 people to get 5 little splashes of wine and some crummy WalMart quality chocolate. Want a little cheese&crackers or to hear the live music? - that's ALL extra cash. What a RIP-OFF.,Paul M.,1,16,16,0
" July 8, 2014",I thought I was going to the winery not a store in the middle of the local grocery store. The person who did the tasting was knowledgable and great but the atmosphere is not conducive to a wine and cheese pairing class.,Melissa B.,1,17,17,0
" May 4, 2014","Not sure what the Groupon was about, but paying much more than just walking in for sampling, was a rip-off. First, we supposedly paid for $30 worth of wine and cheese pairing for 2, when anyone can just come in and pay $5 per glass, without the $.50 worth of cheese given. There was no tour included in the Groupon. The winery's location and building is beautiful, but the state of dissaray around us was unappealing. There were very few tables and chairs on this beautiful and spacious deck, and you had to make sure you didn't trip on the many patio umbrellas laying everywhere around you, trying to get to a table when it opens up. It is ashame that the owners don't take better care of business.",George O.,1,8,8,0
" February 23, 2014","The wine and cheese pairing ""class"" offered was a plate of cheese bits and a woman who had no idea about how to pair them. She didn't offer a new glass for each wine tasting, or even rinse out the glass in between. Not at all worth the money.",Kathleen O.,1,2,2,0
" October 8, 2013",The standard wine tasting is 5 per person and includes 5 samples. The group on was 17 for two samplings as well two glasses and a cheese pairing. Personally the cheese wasn't my thing and I have plenty of my own wine glasses. I probably would been just as satisfied with the $5 sampling per person that is offered by the vineyard.,Eric G.,1,1,1,0
" February 5, 2018","participated in a wine and cheese pairing class. any semblance of education was not forthcoming. here's your cheese. here's your wine. enjoy. have been to numerous professional pairings. this is not one of them. p.s. compared to other wine prices on the ""Lehigh valley or Berks wine trails"", Blue Mountain is pricey. very commercial atmosphere.",Tom P.,2,10,10,0
" September 5, 2016",Very small samples of wine. The winery tour was a waste of time,Abby D.,1,2,2,0
" June 12, 2016",Overpriced for the service given. Same special was then advertised on groupon for $20 less than what I paid. Very disappointed. Would not recommend.,Rachael P.,1,6,6,0
" May 31, 2016",to hard to get the tour.,Donna S.,1,5,5,0
" May 9, 2016",The place is attached to a grocery store and they were so late we couldn't even enjoy the trip. I do not recommend.,Beric B.,1,2,2,0
" April 3, 2016",To far to drive from NJ for average wine.,Brien B.,1,17,17,0
 Invalid date,Poor people skills and barely a sip of each wine. I've had better tastings at wineries that charge nothing.,Christine P.,1,3,3,0
 Invalid date,"First off the Wiow Grove location is inside a Giant supermarket. It has a small counter to stand at. Although tasting pours were generous, the guy behind counter knew little about the wine and was unable to answer even basic questions.",Joshua J.,1,16,16,0
 Invalid date,Only provided a few tiny pieces of cheese,Marilou P.,1,6,6,0
 Invalid date,"Have a more inviting atmosphere, water to clean glasses between wines and crackers to cleanse palate",Robert Z.,1,1,1,0
 Invalid date,We thought this was a vineyard tour.  We planned on an outdoor experience.  Maybe we misunderstood.  Lecture was informative but could have been 15 minutes instead of over an hour. Did not feel it was worth the value. Overbooked.,Lois B.,1,1,1,0
 Invalid date,Better hospitality.,Breann E.,1,1,1,0
 Invalid date,The pre-tasting talk was too long and the service during the tasting was too slow.,Meg L.,1,2,2,0
 Invalid date,More wines to taste.,Grace Y.,1,1,1,0
 Invalid date,Need bar stools,Douglas C.,1,5,5,0
 Invalid date,"I was disappointed that the Wine and Cheese tasting was not what I expected.  In the future you should not have a bridal party / wine and cheese groupon customers / walk in customers just for tasting and only (2) people, the owners working.  It was Memorial Day and we specifically called ahead of time to make sure that we would be accommodated.  Also if you are going to reuse cheese that was previously out at the Sunday's tasting you probably want to keep that to yourself because as a customer that was not what I was expecting.  I was very disappointed especially because we were there for my mom's birthday.   I know there were others there that felt the same way and purchased the same groupn",Laura R.,1,6,6,0
 Invalid date,Location,Grant L.,1,5,5,0
 Invalid date,"Joe's talk was fun and educational. It was disappointing, though, that standing in a basement constituted the ""tour."" His wife, who was running the wine tasting, was frazzled -- and she let us know it. It made for an uncomfortable ordeal. She exclaimed that we ""must have multiplied downstairs."" WHAT? Your poor planning should not be reflected onto the customer WHO IS PAYING YOU to be there. I also didn't like the way the wine tasting was run. I did wine tasting at Mount Hope where much bigger groups are handled effortlessly. MH uses teeny plastic cups and serves one wine at a time to all tasters. The wines are described. We left MH with a case of wine; I bought 3 bottles at BMVC.",Kathryn P.,1,5,5,0
 Invalid date,"No place to sit and fully enjoy the wine. They should get bar stools. Also they didn't have the wines we liked open, so we couldn't taste them.",Lena S.,1,2,2,0
 Invalid date,The tour was not only 45 minutes as advertised but more like 2 hours of sitting and listening to how wine is made.,Kara F.,1,7,7,0
 Invalid date,The customer service was very inefficient. The glasses te crackers and chocolate were served in were dirty and the timeliness of our wine server was so slow.,Pattie B.,1,1,1,0
 Invalid date,you can walk in and get 5 wine samples without buying a groupon!!!!! one tiny cm of cheese is not worth the groupon,Emilee S.,1,3,3,0
 Invalid date,"I think we could have rec'd 7 samples instead of just 5. Not even a half glass of wine total, and our whole party of 8 purchased over 200.00 worth of wine,..",Patricia M.,1,2,2,0
 Invalid date,"Off the street, anyone could walk in and pay 5.00 for a wine tasting with a small plate of cheese cut in sizes for mousetrap that you had to share. With Groupon we had to pay 17.00 for that same thing. We also had to make reservations and it was so crowded at the bar we couldn't even stand there but off to the side.  Not accurate description of what we bought to what we got.",Sharon S.,1,44,44,0
 Invalid date,"Even for the $17---it was definitely NOT worth it!!! ---a few pieces of cheese---5 swallows of different wines & a glass--------and a LONG trip out in the middle of no-where!!  and I would have had to pay $8 extra each for a tour!!!!  NEVER GOING BACK------NEVER RECOMMENDING!!  
I'll be much more careful with my Groupon purchases!!!!",Linda D.,1,9,9,0
 Invalid date,"It would have been better if it was independent of the Giant super market. However, everything else was was computable for the value.",Willie M.,1,8,8,0
 Invalid date,Was not worth the money,Brian D.,1,7,7,0
 Invalid date,Had better wine classes/ limited to try wines.,Nicole P.,1,25,25,0
 Invalid date,"Was not really impressed with the ""tour""...it was more like sitting in a basement and looking around.  Very knowledgeable, but spoke over us a large majority of the time.",Jason T.,1,2,2,0
 Invalid date,"This was a ""wine and cheese"" tasting.  Nothing special from just a stop by and sample wine.  Chese was presented but nothing was said about the cheese, where it was from, what it was, nothing.  We did purchase some wine but don't think it was worth the Groupon price.  If interested in good locally produced wine go one of their locations and sample.  Leave the cheese for the dairy.",Keith H.,1,3,3,0
" March 10, 2014","It would have been better if it was independent of the Giant super market. However, everything else was was computable for the value.",Willie M.,1,8,8,0
" February 23, 2014",Was not worth the money,Brian D.,1,7,7,0
" November 25, 2013",Had better wine classes/ limited to try wines.,Nicole P.,1,25,25,0
" October 28, 2013","Was not really impressed with the ""tour""...it was more like sitting in a basement and looking around.  Very knowledgeable, but spoke over us a large majority of the time.",Jason T.,1,2,2,0
" October 14, 2013","This was a ""wine and cheese"" tasting.  Nothing special from just a stop by and sample wine.  Chese was presented but nothing was said about the cheese, where it was from, what it was, nothing.  We did purchase some wine but don't think it was worth the Groupon price.  If interested in good locally produced wine go one of their locations and sample.  Leave the cheese for the dairy.",Keith H.,1,3,3,0
" October 7, 2013","felt like we were ripped off. could have gotten a wine tasting for $5 each than they give it back to you if you buy a bottle of wine. so i paid $17 for a litle bit of cheese and two wine glasses.  Wasn't enough help or info given, we never got crackers either.",Dolly D.,1,16,16,0
" September 27, 2013","Standing around a table and waiting, and waiting and waiting for our next sample just wasn't appealing to us.",Donna S.,1,9,9,0
" August 26, 2013","Although informative, I felt the price was too high.",Donna D.,1,6,6,0
" August 8, 2012","Please give a tour of your facilities as the Groupon states.  Not just a ""talk"".  We would have liked to have seen more of your operation not just the basement filled with wine boxes.",Carole B.,1,21,21,0
" June 4, 2012","The place its self was nice. Owner very friendly---rest of staff....not so much! Cashier had a major attitude. Also, if you did not spend a full $10 on merchandiseyou would only get 50% off an item. Most items were not included in the groupon. Also, on web it says they have a place for food....this means you can bring your own stuff. We had to leave and drive 20 minutes to find lunch.",Denise D.,1,1,1,0
